ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
R-HSA-6811438	Intra-Golgi traffic	40	0.162150241	0.938969019	0.534783104	0.755156812	0.534972006	8111	"tags=82%, list=69%, signal=25%"	9609/9265/8775/91949/375/25839/8774/22796/4124/84342/83452/4122/9950/9827/9321/11311/9266/51272/9382/9527/57134/9342/10228/10905/27333/27314/10652/27128/10466/83548/4905/57511/9267
R-HSA-9007101	Rab regulation of trafficking	107	0.123757665	0.953634367	0.539093805	0.759205733	0.537840363	8037	"tags=77%, list=69%, signal=24%"	117177/23011/5873/10000/207/51560/5867/79090/11031/79890/64786/79735/5874/51693/22930/51399/125058/26130/83452/57465/163486/51256/26000/6399/58485/26088/5868/4218/9827/23637/208/1121/128637/259173/83874/11345/11337/6305/4943/27147/79961/27342/5872/9135/126432/126003/5878/81631/84315/57679/9610/84958/5869/89781/9230/27095/23682/1122/25782/22879/2664/9909/2665/122553/382/8408/201475/23062/83696/22898/7249/10981/51552/57533/54662/7109/7531/374403/163259/81876/55357/84079
R-HSA-9603798	Class I peroxisomal membrane protein import	19	0.209296892	0.928662114	0.538919124	0.759205733	0.537840363	5032	"tags=58%, list=43%, signal=33%"	5825/11264/8799/5824/215/224/84896/5193/8504/9409/5194
R-HSA-5620924	Intraflagellar transport	39	0.162146437	0.930050436	0.543582704	0.760437506	0.538712982	6597	"tags=67%, list=56%, signal=29%"	9742/55081/22920/51626/26146/11127/23059/57560/80173/92104/55764/79809/51668/26160/7846/150737/57728/79989/9321/11020/8100/56912/28981/3842/90410/79659
R-HSA-114452	Activation of BH3-only proteins	30	0.176851859	0.928596899	0.542278541	0.760437506	0.538712982	4771	"tags=50%, list=41%, signal=30%"	10000/23368/5533/7161/207/572/7159/7027/7157/5599/7529/90427/27113/7029/208
R-HSA-5637810	Constitutive Signaling by EGFRvIII	15	0.229155279	0.926348225	0.54318542	0.760437506	0.538712982	3140	"tags=40%, list=27%, signal=29%"	1956/1950/2549/5295/5290/6464
R-HSA-5637812	Signaling by EGFRvIII in Cancer	15	0.229155279	0.926348225	0.54318542	0.760437506	0.538712982	3140	"tags=40%, list=27%, signal=29%"	1956/1950/2549/5295/5290/6464
R-HSA-194068	Bile acid and bile salt metabolism	27	0.183312947	0.925519539	0.542798503	0.760437506	0.538712982	2715	"tags=33%, list=23%, signal=26%"	114880/3295/8309/8714/23600/6342/80270/9420/11001
R-HSA-917977	Transferrin endocytosis and recycling	24	0.19050653	0.921962671	0.550195886	0.76663056	0.543100296	7243	"tags=75%, list=62%, signal=29%"	245973/9114/535/155066/8992/527/9550/3077/537/90423/533/526/51382/55240/529/57192/23545/9296
R-HSA-1643713	Signaling by EGFR in Cancer	22	0.196170471	0.920200108	0.549950298	0.76663056	0.543100296	3140	"tags=36%, list=27%, signal=27%"	1956/1950/685/2549/1839/5295/5290/6464
R-HSA-4420097	VEGFA-VEGFR2 Pathway	97	0.125050774	0.940150961	0.55244683	0.768062694	0.544114856	4424	"tags=43%, list=38%, signal=27%"	6461/26999/10458/3791/10810/10000/5580/3710/9844/5170/5063/207/63916/7867/5603/5590/5600/117145/5295/64223/857/1398/55615/2185/5290/9475/6300/1003/5829/10768/10152/5578/801/25759/558/7409/1495/1500/5566/3315/3320/1793
R-HSA-166208	mTORC1-mediated signalling	22	0.195866755	0.918775428	0.552683897	0.768062694	0.544114856	6448	"tags=68%, list=55%, signal=31%"	153129/2280/28956/58528/64223/64121/29904/7529/84335/6009/55004/1981/10670/1977/10325
R-HSA-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	35	0.167178056	0.922267025	0.553517177	0.768205897	0.544216305	3140	"tags=34%, list=27%, signal=25%"	2246/10818/2549/8660/5170/2260/2263/117145/5295/2323/5290/6464
R-HSA-1483191	Synthesis of PC	21	0.198320513	0.913550682	0.556568432	0.769395519	0.545059063	2015	"tags=29%, list=17%, signal=24%"	84879/9663/79888/126969/57153/23175
R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	53	0.143923585	0.916872584	0.562115215	0.775026483	0.549048179	5625	"tags=57%, list=48%, signal=30%"	31/10654/32/6604/4802/3156/80205/7108/2224/51141/1595/9453/79071/57678/4598/3638/10499/1387/51128/9632/4047/51360/2222/6256/4597/4520/2194/9871/5465/8648
R-HSA-432722	Golgi Associated Vesicle Biogenesis	52	0.144920236	0.917192881	0.565121413	0.775644724	0.549486156	7947	"tags=77%, list=68%, signal=25%"	9685/408/1785/152503/6272/6844/8775/375/23431/10053/286451/8673/10717/1176/84062/130340/8546/64746/8301/9698/9026/5878/10618/162/3482/2647/3312/54885/4952/81567/25977/1362/5286/8905/6643/388552/8907/23557/1213/2804
R-HSA-1442490	Collagen degradation	45	0.151446243	0.911795797	0.566250141	0.775644724	0.549486156	2773	"tags=29%, list=24%, signal=22%"	1286/1287/1285/4324/1295/1509/1308/131873/4316/4320/1293/4313/1296
R-HSA-9694631	Maturation of nucleoprotein	15	0.225025974	0.909655725	0.565636556	0.775644724	0.549486156	5156	"tags=60%, list=44%, signal=34%"	79668/84875/54956/2931/143/56965/1452/54625/83666
R-HSA-418597	G alpha (z) signalling events	30	0.172795794	0.907299698	0.564187589	0.775644724	0.549486156	6884	"tags=70%, list=59%, signal=29%"	115/5581/5580/5588/55970/54331/5578/112/2771/6004/5583/10681/2783/2778/2770/196883/2782/2791/2790/10287/113
R-HSA-9659787	Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects	17	0.210179336	0.89444249	0.579519007	0.790731511	0.560174015	3531	"tags=41%, list=30%, signal=29%"	896/7027/595/894/1026/1028/1027
R-HSA-9661069	"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)"	17	0.210179336	0.89444249	0.579519007	0.790731511	0.560174015	3531	"tags=41%, list=30%, signal=29%"	896/7027/595/894/1026/1028/1027
R-HSA-9634815	Transcriptional Regulation by NPAS4	21	0.194287884	0.894974634	0.581918082	0.792976454	0.561764388	5219	"tags=57%, list=45%, signal=32%"	2353/1020/2908/2669/5595/9915/1387/5594/23112/57690/9500/27327
R-HSA-446193	"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	67	0.132144956	0.902514712	0.588887704	0.801435789	0.567757193	6952	"tags=66%, list=59%, signal=27%"	8869/256435/54344/5372/55808/256281/56052/8818/6487/27090/30815/91869/199857/2720/6480/29929/1798/7903/79087/10402/79796/6484/54187/79868/5973/4351/10195/26503/51005/55343/4597/79644/22845/84920/440138/29880/29925/5476/10020/9526/10559/79947/6675/85365
R-HSA-9609507	Protein localization	136	0.113058803	0.916944181	0.595034595	0.802873542	0.568775733	7833	"tags=74%, list=67%, signal=25%"	291/1528/5190/5192/3295/54543/5825/11264/8309/2010/6844/8799/219743/5824/215/23600/1962/6342/10455/131474/224/26063/283927/10165/30/51608/83752/2053/11001/55825/847/23203/23417/7322/9804/3155/10965/84896/5264/7314/122970/54469/84269/54927/197257/4358/8443/3313/9512/373156/1891/27230/5193/10005/9218/8504/9409/4714/3329/5194/819/10901/10440/134266/56993/10651/10531/2671/5830/118424/2395/90639/10245/50/26520/10452/7323/10063/51024/51/7416/54677/4580/5191/8266/10478/400916/26521/131118/3416/1384/351/617/79145/10469/29928/10952/8310/150274/92609
R-HSA-373752	Netrin-1 signaling	38	0.156456906	0.887990461	0.592699217	0.802873542	0.568775733	2214	"tags=26%, list=19%, signal=21%"	7225/285704/7430/59277/9353/7220/3983/5588/5603/5600
R-HSA-1483249	Inositol phosphate metabolism	42	0.151134344	0.887525763	0.594946748	0.802873542	0.568775733	8824	"tags=88%, list=75%, signal=22%"	23007/5332/80271/3707/51196/5330/51477/8867/3633/3705/11165/5333/5728/801/23262/3631/11163/66036/805/3628/3636/808/9677/4952/5336/9807/3632/3613/23236/9108/5335/113026/9651/9562/8821/3612/51447
R-HSA-9696270	RND2 GTPase cycle	36	0.159129565	0.8866079	0.596725499	0.802873542	0.568775733	5309	"tags=53%, list=45%, signal=29%"	10818/5783/27316/23592/224/23129/10726/5295/7126/857/10817/57498/1969/8502/91544/57216/392/22852/394
R-HSA-1650814	Collagen biosynthesis and modifying enzymes	46	0.14598952	0.886017718	0.59757603	0.802873542	0.568775733	1408	"tags=17%, list=12%, signal=15%"	340267/1286/1287/1285/81578/1295/85301/1308
R-HSA-9696273	RND1 GTPase cycle	38	0.155721377	0.883815874	0.597305389	0.802873542	0.568775733	3223	"tags=34%, list=28%, signal=25%"	10818/5783/27316/23592/224/22800/57579/9528/5295/857/10817/2886/57498
R-HSA-6799198	Complex I biogenesis	46	0.14517329	0.881063977	0.603972618	0.80782912	0.572286389	6932	"tags=70%, list=59%, signal=28%"	91942/4698/25880/4729/4726/4696/126328/4695/374291/4713/29078/4720/4717/51103/4706/4701/51079/4714/4716/4723/80224/4724/4709/4712/4702/4707/54539/4710/51295/55863/25915/4725
R-HSA-5620920	Cargo trafficking to the periciliary membrane	43	0.148445046	0.880516893	0.604336043	0.80782912	0.572286389	7443	"tags=74%, list=64%, signal=27%"	117177/27241/200894/166379/583/54585/92482/7203/4218/123016/60412/6102/149371/5311/56623/129880/79738/23265/55763/10576/10640/55770/6608/582/6950/585/10694/378/403/84100/55212/9727
R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	21	0.189787765	0.874245128	0.606643357	0.808044047	0.572438648	7394	"tags=76%, list=63%, signal=28%"	5580/5590/5600/5595/10811/5578/5594/5300/4688/1432/4689/5879/1535/1536/5880/30849
R-HSA-140877	Formation of Fibrin Clot (Clotting Cascade)	17	0.204969064	0.872269572	0.606025343	0.808044047	0.572438648	1532	"tags=24%, list=13%, signal=20%"	2/2157/462/7035
R-HSA-418990	Adherens junctions interactions	17	0.20473885	0.871289872	0.606801138	0.808044047	0.572438648	3930	"tags=47%, list=34%, signal=31%"	1009/23705/283/999/5817/1003/1495/1500
R-HSA-1483255	PI Metabolism	77	0.12525754	0.889007505	0.609276399	0.809291378	0.573322289	8835	"tags=84%, list=75%, signal=21%"	5783/51573/80230/25816/4534/54545/375775/5298/660/57664/8395/5867/375/23533/5295/8396/8867/8776/51763/5305/65977/5290/8503/5287/55300/22874/284161/5728/54477/54893/8394/5868/55613/3631/56623/6305/377/66036/9107/3636/84725/4952/22908/81544/5286/5293/8871/79153/126282/30849/79837/51552/5291/5296/5297/22876/9108/9110/200576/59338/23760/5289/55697/8821/10908
R-HSA-156590	Glutathione conjugation	28	0.17036198	0.871952534	0.608596743	0.809291378	0.573322289	6817	"tags=68%, list=58%, signal=28%"	2678/2952/124975/2946/2948/79017/2686/2687/2941/4257/373156/2098/55748/2950/4258/494143/10327/2954/26873
R-HSA-9012852	Signaling by NOTCH3	44	0.146381024	0.87379277	0.611449864	0.811154171	0.574641938	1008	"tags=16%, list=9%, signal=15%"	23286/1956/1950/142678/55534/2033/54492
R-HSA-9707616	Heme signaling	40	0.150340493	0.870581897	0.617101218	0.814907831	0.577301125	4982	"tags=50%, list=43%, signal=29%"	6095/2033/4862/6604/113235/23373/4208/3043/10743/80205/9572/8841/10499/7975/1387/9575/8204/200186/6256/4209
R-HSA-2428928	IRS-related events triggered by IGF1R	33	0.160213625	0.867718322	0.619701773	0.814907831	0.577301125	3137	"tags=33%, list=27%, signal=24%"	2246/10818/2549/8660/5170/2260/2263/117145/5295/2323/5290
R-HSA-1614635	Sulfur amino acid metabolism	21	0.187702864	0.864641165	0.61963037	0.814907831	0.577301125	3092	"tags=38%, list=26%, signal=28%"	7263/100131187/4552/6821/2805/55256/4357/4548
R-HSA-399719	Trafficking of AMPA receptors	19	0.194673475	0.863777187	0.619035565	0.814907831	0.577301125	4281	"tags=47%, list=37%, signal=30%"	2036/23426/4646/817/1742/5578/9463/9495/163
R-HSA-399721	"Glutamate binding, activation of AMPA receptors and synaptic plasticity"	19	0.194673475	0.863777187	0.619035565	0.814907831	0.577301125	4281	"tags=47%, list=37%, signal=30%"	2036/23426/4646/817/1742/5578/9463/9495/163
R-HSA-1222556	ROS and RNS production in phagocytes	27	0.17130244	0.864880296	0.621634673	0.815966936	0.578051421	7345	"tags=74%, list=63%, signal=28%"	245973/9114/535/155066/8992/527/9550/90423/533/4688/526/51382/6556/4689/529/23545/1535/1536/9296/5880
R-HSA-9008059	Interleukin-37 signaling	17	0.201773931	0.858672314	0.622058443	0.815966936	0.578051421	5384	"tags=59%, list=46%, signal=32%"	5783/5784/29110/5782/8809/6774/26469/5775/834/59307
R-HSA-8980692	RHOA GTPase cycle	135	0.109942944	0.890557457	0.631418404	0.825397586	0.58473233	4577	"tags=42%, list=39%, signal=26%"	10395/23092/9912/11214/79658/84033/23197/3163/23002/90627/5825/8997/613/2040/65992/397/8874/9411/1729/57514/11113/9414/23263/143872/114822/5295/857/9639/55852/25894/93663/115557/5924/9181/55200/83478/9475/5585/9826/1794/9743/25963/50650/9754/57569/8826/7409/537/395/50619/7984/10276/80243/80728/5099/10160/9748
R-HSA-2132295	MHC class II antigen presentation	95	0.117240963	0.876492365	0.633995037	0.826471845	0.585493362	2462	"tags=24%, list=21%, signal=19%"	3115/1512/3127/1510/26052/972/1785/3125/1509/83547/22920/89953/147700/8722/1519/11127/51164/375/10053/3119/1639/6712/10437
R-HSA-9772573	Late SARS-CoV-2 Infection Events	66	0.127361208	0.865176285	0.635945686	0.82798869	0.586567933	5156	"tags=48%, list=44%, signal=27%"	256435/7113/51114/203859/79668/57719/84875/57101/54956/6487/27090/2931/821/143/6480/4124/11320/4245/55107/11253/56965/7314/29801/6484/1452/54625/51304/11282/1650/51201/59272/83666
R-HSA-9748784	Drug ADME	51	0.136482602	0.858144775	0.637809187	0.829388461	0.587559566	3034	"tags=31%, list=26%, signal=23%"	10257/3291/95/2678/2952/124975/6581/8714/6817/2987/2030/5446/8824/2686/2687/132
R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	24	0.174455507	0.844283213	0.641160627	0.831045438	0.58873341	8874	"tags=92%, list=76%, signal=22%"	2033/10398/5588/8850/865/23112/23309/57690/27327/11091/5929/23067/9739/55170/7057/8013/3276/84661/3065/25942/9070/4343
R-HSA-445144	Signal transduction by L1	17	0.198219792	0.843547263	0.641453323	0.831045438	0.58873341	2294	"tags=29%, list=20%, signal=24%"	3680/1956/8829/2260/5595
R-HSA-418592	ADP signalling through P2Y purinoceptor 1	18	0.193235157	0.840399361	0.650185731	0.839774442	0.594917255	6800	"tags=72%, list=58%, signal=30%"	9630/2776/55970/54331/5321/1432/10681/2783/2767/2782/5028/2791/2790
R-HSA-5674400	Constitutive Signaling by AKT1 E17K in Cancer	25	0.170581922	0.838002824	0.651383978	0.839774442	0.594917255	3531	"tags=40%, list=30%, signal=28%"	10000/3164/5170/207/572/64223/2931/55615/1026/1027
R-HSA-532668	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	33	0.155776949	0.843689252	0.652459786	0.840131818	0.595170429	9655	"tags=97%, list=82%, signal=17%"	80267/7844/10956/55768/821/55757/11253/5700/7314/91445/9695/9761/51009/79139/5887/51035/267/7841/811/5589/2923/84447/7415/56886/6400/55741/64772/7316/23193/11236/10206/7311
R-HSA-163200	"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."	88	0.116836643	0.858907158	0.655448219	0.840528519	0.595451463	8257	"tags=78%, list=71%, signal=23%"	6391/9481/2109/6389/91942/4698/25880/93058/6834/1350/9016/4729/4726/4696/7385/126328/10975/4695/374291/4713/80219/2110/29078/285521/4720/4717/27089/51103/4706/4701/10131/51079/4714/4716/4723/80224/7351/4724/4709/4712/90639/6341/4702/1329/4707/29796/54539/4710/7386/51295/55863/25915/1327/4725/6390/4708/1351/2108/7384/54205/4697/6392/4711/4728/51204/7381/4731/7388/4704
R-HSA-3214847	HATs acetylate histones	62	0.126925765	0.847928559	0.655963797	0.840528519	0.595451463	9215	"tags=89%, list=79%, signal=19%"	51562/6880/2033/8464/10629/8850/64769/8089/6944/10902/6314/10499/55140/1387/9575/51230/93624/23326/7862/26610/6883/9913/339287/55929/8648/11091/117143/80314/27154/10856/51147/26009/27097/10933/84289/10943/79595/9643/8295/56970/60/6871/55167/1810/2648/5931/10524/57634/10445/8473/54556/86/10474/3054/55250
R-HSA-9656223	Signaling by RAF1 mutants	36	0.150464767	0.838331022	0.654435671	0.840528519	0.595451463	8708	"tags=86%, list=74%, signal=22%"	408/673/7414/8844/369/817/5595/801/8826/5908/7450/7529/5594/5906/5894/7094/805/3265/4140/808/409/3690/3717/10256/60/2335/5605/71/5604/818/3845
R-HSA-192105	Synthesis of bile acids and bile salts	25	0.16958441	0.833102438	0.65796854	0.84207166	0.596544662	2715	"tags=32%, list=23%, signal=25%"	114880/3295/8309/23600/6342/80270/9420/11001
R-HSA-9013106	RHOC GTPase cycle	66	0.122919241	0.835001595	0.670693895	0.85316805	0.604405623	3366	"tags=33%, list=29%, signal=24%"	10395/23092/11214/23002/90627/5825/613/2040/1729/11113/9414/23263/114793/5295/857/9639/93663/115557/9475/5585/9826/9743
R-HSA-3238698	WNT ligand biogenesis and trafficking	16	0.198248953	0.822310103	0.670582093	0.85316805	0.604405623	1589	"tags=25%, list=14%, signal=22%"	79971/8724/54361/7473
R-HSA-1606322	ZBP1(DAI) mediated induction of type I IFNs	20	0.181553145	0.821800539	0.670552839	0.85316805	0.604405623	8127	"tags=85%, list=69%, signal=26%"	29110/28512/7098/4792/8737/148022/4790/3661/3551/4615/11035/23220/28511/1147/8517/4791/1660
R-HSA-9660826	Purinergic signaling in leishmaniasis infection	23	0.172092705	0.821006281	0.6752	0.856827986	0.606998413	6318	"tags=65%, list=54%, signal=30%"	10628/718/114548/4907/957/9051/4790/953/79792/834/3553/7295/3326/10910/29108
R-HSA-9664424	Cell recruitment (pro-inflammatory response)	23	0.172092705	0.821006281	0.6752	0.856827986	0.606998413	6318	"tags=65%, list=54%, signal=30%"	10628/718/114548/4907/957/9051/4790/953/79792/834/3553/7295/3326/10910/29108
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	132	0.105901334	0.853891533	0.676066375	0.856893767	0.607045014	6762	"tags=63%, list=58%, signal=27%"	6391/137872/9481/3029/5166/57546/2109/6389/5164/91942/4698/25880/93058/8801/6834/1350/9016/4729/4726/4696/2271/7385/126328/10975/4695/23530/374291/4967/4713/80219/2110/3420/29078/285521/54704/4720/1743/81889/4717/27089/51103/728294/4706/4701/10131/55066/51079/2739/6256/4714/682/4716/3945/4723/80224/7351/5162/4724/4709/4712/90639/5160/1737/6341/50/4702/8050/1329/5467/3419/79944/4707/29796/54539/4710/7416/7386/51295/55863/8802/25915/2954/1327
R-HSA-8874081	MET activates PTK2 signaling	27	0.162273832	0.819296211	0.683568755	0.860890144	0.609876148	1365	"tags=19%, list=12%, signal=16%"	3908/4233/10319/3913/85301
R-HSA-112040	G-protein mediated events	44	0.137187121	0.818911573	0.682475158	0.860890144	0.609876148	6625	"tags=64%, list=57%, signal=28%"	115/5332/26960/9630/5580/3710/2776/5330/817/5577/84254/5321/10768/5578/112/801/5566/5594/2771/805/5136/2770/196883/2767/808/3709/5573/5567
R-HSA-982772	Growth hormone receptor signaling	19	0.183721874	0.815184318	0.682192128	0.860890144	0.609876148	7563	"tags=79%, list=65%, signal=28%"	1154/8835/8660/5595/8651/5770/6774/25970/5594/2690/3667/3717/6776/6772/9021
R-HSA-5609975	Diseases associated with glycosylation precursor biosynthesis	15	0.20107766	0.81284592	0.683967248	0.860890144	0.609876148	9356	"tags=100%, list=80%, signal=20%"	54344/2582/8818/2592/4351/5236/79644/22845/10020/79947/8813/5373/116150/2584/2673
R-HSA-392518	Signal amplification	23	0.169969864	0.8108788	0.685907692	0.861821419	0.610535886	6800	"tags=70%, list=58%, signal=29%"	9630/2776/55970/54331/5321/14/2771/1432/10681/2783/2770/2767/2782/5028/2791/2790
R-HSA-1482788	Acyl chain remodelling of PC	18	0.185032125	0.80472354	0.69309594	0.865014042	0.61279762	143	"tags=11%, list=1%, signal=11%"	8399/255189
R-HSA-9013507	NOTCH3 Activation and Transmission of Signal to the Nucleus	24	0.166273699	0.804687083	0.691234084	0.865014042	0.61279762	1008	"tags=17%, list=9%, signal=15%"	1956/1950/142678/54492
R-HSA-3214842	HDMs demethylate histones	20	0.177689405	0.804311319	0.691864109	0.865014042	0.61279762	3361	"tags=40%, list=29%, signal=29%"	9682/7403/8284/23135/8242/23081/7404/51780
R-HSA-111996	Ca-dependent events	28	0.156538041	0.801198372	0.701628352	0.873506541	0.618813919	7181	"tags=71%, list=61%, signal=28%"	115/26960/5580/817/5577/84254/5321/5578/112/801/5566/5594/805/5136/196883/808/5573/5567/113/814
R-HSA-190236	Signaling by FGFR	68	0.118358736	0.811999579	0.703313093	0.874568999	0.619566591	3140	"tags=29%, list=27%, signal=22%"	2246/10818/23767/200734/10253/673/5516/2591/2549/80004/161742/2260/5441/5595/2263/5295/10817/53834/5290/6464
R-HSA-193704	p75 NTR receptor-mediated signalling	88	0.111410823	0.819020055	0.705411862	0.876143187	0.620681785	6743	"tags=61%, list=58%, signal=26%"	54848/11214/121512/389337/26230/84033/26084/27237/8878/8997/6655/8874/23229/572/4792/23263/445328/6453/221472/9639/5924/9181/51107/9826/50650/8841/5584/7314/7409/5599/89846/83464/7984/10276/4790/23421/128272/3551/9500/5664/23365/29/4615/9828/55851/7204/3654/55701/22899/7189/387/5879/9138/5663
R-HSA-9617828	FOXO-mediated transcription of cell cycle genes	15	0.196551273	0.794548236	0.708267301	0.878652359	0.622459346	5365	"tags=60%, list=46%, signal=33%"	9314/5934/857/1026/1027/57060/2309/1647/4089
R-HSA-9006115	Signaling by NTRK2 (TRKB)	20	0.17429058	0.788926531	0.710918892	0.88016983	0.62353436	3140	"tags=35%, list=27%, signal=26%"	10818/2549/1020/5295/10817/5290/6464
R-HSA-163359	Glucagon signaling in metabolic regulation	21	0.170932699	0.787390481	0.711163836	0.88016983	0.62353436	6884	"tags=71%, list=59%, signal=29%"	115/5577/55970/54331/112/5566/2783/2778/196883/2782/5573/5567/2791/2790/113
R-HSA-8873719	RAB geranylgeranylation	53	0.125050541	0.796640888	0.715259455	0.882292882	0.625038384	1983	"tags=23%, list=17%, signal=19%"	57799/9609/64284/23011/5873/57111/55647/376267/51560/5867/11031/57403
R-HSA-8979227	Triglyceride metabolism	22	0.167057142	0.78363476	0.716202783	0.882292882	0.625038384	3391	"tags=36%, list=29%, signal=26%"	11343/9663/23175/8228/5500/857/57678/8694
R-HSA-1474290	Collagen formation	65	0.116684988	0.789275738	0.727262989	0.885170055	0.627076645	1583	"tags=17%, list=14%, signal=15%"	340267/1286/1287/1285/81578/1295/977/85301/1308/4016/84171
R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants	39	0.136661338	0.783871294	0.726378403	0.885170055	0.627076645	8708	"tags=85%, list=74%, signal=22%"	408/673/7414/8844/369/817/5595/5037/801/8826/5908/7450/7529/5594/5906/5894/7094/805/3265/4140/808/409/3690/3717/10256/60/4296/2335/5605/71/5604/818/3845
R-HSA-6802949	Signaling by RAS mutants	39	0.136661338	0.783871294	0.726378403	0.885170055	0.627076645	8708	"tags=85%, list=74%, signal=22%"	408/673/7414/8844/369/817/5595/5037/801/8826/5908/7450/7529/5594/5906/5894/7094/805/3265/4140/808/409/3690/3717/10256/60/4296/2335/5605/71/5604/818/3845
R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF	39	0.136661338	0.783871294	0.726378403	0.885170055	0.627076645	8708	"tags=85%, list=74%, signal=22%"	408/673/7414/8844/369/817/5595/5037/801/8826/5908/7450/7529/5594/5906/5894/7094/805/3265/4140/808/409/3690/3717/10256/60/4296/2335/5605/71/5604/818/3845
R-HSA-9649948	Signaling downstream of RAS mutants	39	0.136661338	0.783871294	0.726378403	0.885170055	0.627076645	8708	"tags=85%, list=74%, signal=22%"	408/673/7414/8844/369/817/5595/5037/801/8826/5908/7450/7529/5594/5906/5894/7094/805/3265/4140/808/409/3690/3717/10256/60/4296/2335/5605/71/5604/818/3845
R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	46	0.128933415	0.782503361	0.727527775	0.885170055	0.627076645	5405	"tags=52%, list=46%, signal=28%"	7088/26960/55534/2033/7089/7091/9734/6500/9612/8850/79885/8841/84441/1387/7314/55869/10014/26508/10046/51564/3516/4851/9759/9794
R-HSA-6803157	Antimicrobial peptides	17	0.182924601	0.778456808	0.727825187	0.885170055	0.627076645	2497	"tags=29%, list=21%, signal=23%"	1191/10578/4069/538/7097
R-HSA-456926	Thrombin signalling through proteinase activated receptors (PARs)	22	0.164869935	0.773374969	0.728752485	0.885274381	0.627150552	6800	"tags=68%, list=58%, signal=29%"	408/9630/2776/5595/55970/2149/54331/5594/10681/2783/2767/2782/409/2791/2790
R-HSA-611105	Respiratory electron transport	85	0.109171957	0.794613197	0.735487233	0.888326715	0.629312902	8257	"tags=78%, list=71%, signal=23%"	6391/2109/6389/91942/4698/25880/93058/6834/1350/4729/4726/4696/7385/126328/10975/4695/374291/4713/80219/2110/29078/285521/4720/4717/27089/51103/4706/4701/10131/51079/4714/4716/4723/80224/4724/4709/4712/90639/6341/4702/1329/4707/29796/54539/4710/7386/51295/55863/25915/1327/4725/6390/4708/1351/2108/7384/54205/4697/6392/4711/4728/51204/7381/4731/7388/4704
R-HSA-6802952	Signaling by BRAF and RAF1 fusions	57	0.120166907	0.782370257	0.735120994	0.888326715	0.629312902	8708	"tags=82%, list=74%, signal=21%"	56829/408/23164/4000/673/7414/8805/8844/369/817/5595/55109/10827/5037/801/8826/1185/8546/5908/7450/57085/7529/5594/5906/5894/7094/57670/805/3265/4140/808/409/27044/3690/3717/22906/55750/10256/60/2335/5605/10142/71/5604/8087/818/3845
R-HSA-5673000	RAF activation	33	0.143222752	0.775695613	0.735000587	0.888326715	0.629312902	6714	"tags=67%, list=57%, signal=29%"	673/5516/5525/8844/369/817/5500/5528/8036/801/22808/7529/5894/5518/5519/805/5529/3265/4140/808/5526/3717
R-HSA-9772572	Early SARS-CoV-2 Infection Events	32	0.142120182	0.762461101	0.749442292	0.903271153	0.639899916	8567	"tags=81%, list=73%, signal=22%"	6385/7113/2239/6382/2719/8829/1655/23479/91782/9672/27243/128866/3339/8678/59272/375790/81631/25978/92421/5045/30849/7415/5925/79643/29082/5289
R-HSA-8939243	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	35	0.137542703	0.758778409	0.756134611	0.90701666	0.642553327	9100	"tags=89%, list=78%, signal=20%"	26053/2033/100532731/6604/1912/1911/8289/23429/6595/57332/22955/865/28996/1459/84333/6605/648/6597/6599/23466/55193/1457/6603/6601/8535/6598/57492/10138/6045/86/6602
R-HSA-8963899	Plasma lipoprotein remodeling	16	0.18150962	0.752877591	0.760506395	0.910185128	0.64479795	948	"tags=19%, list=8%, signal=17%"	5125/64788/4023
R-HSA-9717189	Sensory perception of taste	20	0.16545262	0.748921494	0.759809452	0.910185128	0.64479795	7835	"tags=80%, list=67%, signal=27%"	6338/6340/3710/5330/259295/259290/50840/6324/54795/50832/2782/6335/259296/6337/259292/50831
R-HSA-9013406	RHOQ GTPase cycle	58	0.115469338	0.755946867	0.762173913	0.911144269	0.645477429	2594	"tags=26%, list=22%, signal=20%"	10395/23092/8476/84033/54438/11135/143098/2040/200894/8874/23229/11060/6453/857/23580
R-HSA-1489509	DAG and IP3 signaling	32	0.139526574	0.748546643	0.765997417	0.912603944	0.646511499	3636	"tags=38%, list=31%, signal=26%"	115/5581/26960/5580/3710/817/5577/84254/10768/5578/112/801
